# Ablenkwinkel (x) Wellenlänge (y)
47.300 643.85 0.017
48.317 579.06 0.017
48.349 576.96 0.017
48.667 546.08 0.017
49.099 508.58 0.017
49.550 479.99 0.017
49.783 467.81 0.017
50.533 435.83 0.017
51.467 404.66 0.017
