# 0.00200 1666 0.0006
# 0.00158 1000 0.0006
# 0.00079 500 0.0006
# 0.00047 333 0.0006

# alpha [rad]; 1/D [1/m]; yerror(alpha) [rad]

0.00100 1666 0.00005
0.00079 1000 0.00005
0.00039 500 0.00005
0.00024 333 0.00005
