45,7	2,031	818,5	NAN	
45,8	2,025	818	NAN	
45,9	2,0235	816	NAN	
46	2,0115	814	NAN	
46,1	1,9935	810,5	NAN	
46,2	1,989	808	NAN	
46,3	1,986	807	NAN	
46,4	1,986	807	NAN	
46,5	1,98	806	NAN	
46,6	1,977	805,5	NAN	
46,7	1,9725	804	NAN	
46,8	1,953	800,5	NAN	
46,9	1,9395	797	NAN	
47	1,926	794,5	NAN	
47,1	1,923	792	NAN	
47,2	1,9185	790,5	NAN	
47,3	1,9095	789	NAN	
47,4	1,905	787,5	NAN	
47,5	1,8885	784	NAN	
47,6	1,872	780,5	NAN	
47,7	1,8615	777,5	NAN	
47,8	1,8555	775,5	NAN	
47,9	1,8495	773	NAN	
48	1,8405	771,5	NAN	
48,1	1,827	768	NAN	
48,2	1,8195	766	NAN	
48,3	1,815	764	NAN	
48,4	1,8135	763	NAN	
48,5	1,8105	762,5	NAN	
48,6	1,8015	760,5	NAN	
48,7	1,7955	759,5	NAN	
48,8	1,7895	757	NAN	
48,9	1,7775	754,5	NAN	
49	1,7655	751,5	NAN	
49,1	1,761	750	NAN	
49,2	1,752	748	NAN	
49,3	1,746	746	NAN	
49,4	1,7415	744	NAN	
49,5	1,7385	743,5	NAN	
49,6	1,734	742	NAN	
49,7	1,7205	739,5	NAN	
49,8	1,707	736	NAN	
49,9	1,695	732,5	NAN	
50	1,689	730,5	NAN	
50,1	1,677	727,5	NAN	
50,2	1,668	724,5	NAN	
50,3	1,659	722	NAN	
50,4	1,65	719,5	NAN	
50,5	1,641	716,5	NAN	
50,6	1,635	715	NAN	
50,7	1,629	713	NAN	
50,8	1,623	711	NAN	
50,9	1,6155	709	NAN	
51	1,6095	707	NAN	
51,1	1,6065	706	NAN	
51,2	1,6035	705	NAN	
51,3	1,6005	704	NAN	
51,4	1,5915	702,5	NAN	
51,5	1,578	699	NAN	
51,6	1,566	696	NAN	
51,7	1,56	693,5	NAN	
51,8	1,5495	690,5	NAN	
51,9	1,5435	688	NAN	
52	1,5315	685	NAN	
52,1	1,524	682,5	NAN	
52,2	1,5015	677	NAN	
52,3	1,4835	672	NAN	
52,4	1,476	669	NAN	
52,5	1,476	667,5	NAN	
52,6	1,4745	667	NAN	
52,7	1,473	666,5	NAN	
52,8	1,47	665,5	NAN	
52,9	1,4655	664,5	NAN	
53	1,464	663,5	NAN	
53,1	1,4595	662,5	NAN	
53,2	1,4535	661	NAN	
53,3	1,4475	659,5	NAN	
53,4	1,437	656,5	NAN	
53,5	1,425	653,5	NAN	
53,6	1,416	650,5	NAN	
53,7	1,41	648	NAN	
53,8	1,3965	644,5	NAN	
53,9	1,389	642	NAN	
54	1,3905	640,5	NAN	
54,1	1,3905	640	NAN	
54,2	1,3875	639,5	NAN	
54,3	1,377	638	NAN	
54,4	1,3605	633,5	NAN	
54,5	1,344	629	NAN	
54,6	1,323	623	NAN	
54,7	1,3155	620	NAN	
54,8	1,314	617,5	NAN	
54,9	1,3095	616,5	NAN	
55	1,308	615	NAN	
