3.135174472233929 5.571025757587994 0.0007325301894168936 0.009259259259259259
3.118490954803741 5.718587582887775 0.0007612179929820591 0.0065919578114700065
3.088863304744597 5.6020599913279625 0.0008149607545565165 0.0008620689655172415
3.0575480580741403 5.458247003507831 0.0008758947876754732 0.0012004801920768306
3.0257745495885664 5.304757868183224 0.0009423786760132056 0.0017094017094017094
2.9883986968234417 5.1407463747212265 0.0010270729779337808 0.0024937655860349127
2.941532664340589 4.91781324381265 0.0011441088253830978 0.004166666666666667
2.8855932368434978 4.65154535440788 0.0013013878961293617 0.007692307692307692
2.772969464538929 4.315753252484687 0.0016866716119398565 0.016666666666666666
2.6159513635037417 4.0 0.0024213001921656926 0.034482758620689655
